claim_id,from_date,end_date,transport_cost,accommodation_cost,meals_and_incidentals_cost,reg_points_used,special_points_used,USA_points_used,total_cost,mp_office
T0249548,2023/03/28,2023/03/31,229.6000,355.0200,274.6400,0.0000,0,0,859.26,"Arseneault, René"
T0241319,2022/11/29,2022/11/29,740.5400,0.0000,0.0000,1.0000,0,0,740.54,"Arya, Chandra"
T0244724,2022/12/25,2022/12/30,2979.0200,0.0000,0.0000,0,1.5000,0,2979.02,"Arya, Chandra"
T0243549,2022/12/25,2022/12/30,3357.0300,1480.3700,592.3600,0,4.0000,0,5429.76,"Arya, Chandra"
T0243565,2023/01/03,2023/01/05,958.3500,566.6000,245.4800,0,1.0000,0,1770.43,"Arya, Chandra"
T0244727,2023/01/03,2023/01/05,850.9400,0.0000,0.0000,0,1.0000,0,850.94,"Arya, Chandra"
T0248581,2023/01/16,2023/01/31,155.1300,0.0000,0.0000,0.0000,0,0,155.13,"Arya, Chandra"
T0245437,2023/02/12,2023/02/12,219.2600,0.0000,0.0000,0,1.0000,0,219.26,"Arya, Chandra"
T0228891,2021/09/30,2021/09/30,815.4700,0.0000,0.0000,0.5000,0,0,815.47,"Ashton, Niki"
T0247659,2022/04/02,2022/04/03,1297.7900,0.0000,0.0000,0,0.5000,0,1297.79,"Ashton, Niki"
T0239774,2022/04/08,2022/04/09,1041.9200,237.1400,206.7000,0,1.5000,0,1485.76,"Ashton, Niki"
T0247665,2022/04/30,2022/04/30,2974.9500,0.0000,50.6700,0,1.0000,0,3025.62,"Ashton, Niki"
T0247682,2022/05/31,2022/06/03,1614.6900,0.0000,0.0000,0,1.0000,0,1614.69,"Ashton, Niki"
T0232006,2022/06/30,2022/07/01,412.8900,48.0800,143.2700,0,0.0000,0,604.24,"Ashton, Niki"
T0249516,2022/07/02,2022/07/02,750.7000,0.0000,0.0000,0.5000,0,0,750.70,"Ashton, Niki"
T0239778,2022/09/01,2022/09/07,6917.8300,432.1100,840.7200,3.5000,0.5000,0,8190.66,"Ashton, Niki"
T0249518,2022/09/28,2022/09/28,744.3900,0.0000,0.0000,0.5000,0,0,744.39,"Ashton, Niki"
T0239924,2022/10/07,2022/10/08,1503.2200,146.5700,78.7300,1.0000,0,0,1728.52,"Ashton, Niki"
T0239927,2022/10/07,2022/10/16,973.4500,48.0800,104.0700,1.0000,0,0,1125.60,"Ashton, Niki"
T0249530,2022/10/30,2022/10/30,610.4900,0.0000,0.0000,0.5000,0,0,610.49,"Ashton, Niki"
T0243575,2022/11/01,2022/11/30,0.0000,171.9700,0.0000,0,0,0,171.97,"Ashton, Niki"
T0240438,2022/11/24,2022/11/25,462.6400,122.6300,204.5300,0.0000,0,0,789.80,"Ashton, Niki"
T0249534,2022/11/28,2022/11/28,788.8400,0.0000,0.0000,0.5000,0,0,788.84,"Ashton, Niki"
T0242176,2022/11/28,2022/12/01,2096.1500,48.0800,366.9900,1.0000,0,0,2511.22,"Ashton, Niki"
T0248576,2022/11/29,2022/11/29,610.4900,0.0000,0.0000,0.5000,0,0,610.49,"Ashton, Niki"
T0241593,2022/12/05,2022/12/09,2230.7400,835.2100,534.6000,1.0000,0,0,3600.55,"Ashton, Niki"
T0241700,2022/12/05,2022/12/09,2181.4700,0.0000,534.6000,1.0000,0,0,2716.07,"Ashton, Niki"
T0243027,2022/12/21,2023/01/04,13619.9000,2508.3900,1512.8300,2.0000,1.5000,0,17641.12,"Ashton, Niki"
T0243093,2023/01/01,2023/01/09,0.0000,1716.7800,0.0000,0,0,0,1716.78,"Ashton, Niki"
T0243669,2023/01/18,2023/01/20,3929.5700,292.5600,260.0700,1.0000,0,0,4482.20,"Ashton, Niki"
T0243915,2023/01/22,2023/01/25,778.2200,439.6100,307.1400,0.0000,0.0000,0,1524.97,"Ashton, Niki"
T0249525,2023/01/25,2023/01/29,1213.6400,192.3100,449.5000,1.0000,0,0,1855.45,"Ashton, Niki"
T0244909,2023/01/30,2023/02/02,3642.9800,465.6900,351.0000,1.0000,0,0,4459.67,"Ashton, Niki"
T0246035,2023/01/30,2023/02/03,0.0000,400.0000,0.0000,0,0,0,400.00,"Ashton, Niki"
T0249539,2023/01/31,2023/02/01,1577.6800,0.0000,0.0000,1.0000,0,0,1577.68,"Ashton, Niki"
T0248309,2023/02/01,2023/02/28,0.0000,1541.8100,0.0000,0,0,0,1541.81,"Ashton, Niki"
T0245698,2023/02/15,2023/02/15,441.5400,0.0000,115.1400,0.0000,0,0,556.68,"Ashton, Niki"
T0245781,2023/02/15,2023/02/20,4025.9500,771.7000,611.6700,1.5000,0,0,5409.32,"Ashton, Niki"
T0249520,2023/02/17,2023/02/20,5500.5900,0.0000,0.0000,3.0000,0,0,5500.59,"Ashton, Niki"
T0249814,2023/03/01,2023/03/14,0.0000,1225.0000,0.0000,0,0,0,1225.00,"Ashton, Niki"
200675445,2023/03/01,2023/03/31,0.0000,173.4200,0.0000,0,0,0,173.42,"Ashton, Niki"
200674219,2023/03/01,2023/03/31,0.0000,173.4200,0.0000,0,0,0,173.42,"Ashton, Niki"
200657699,2023/03/01,2023/03/31,0.0000,4812.2100,0.0000,0,0,0,4812.21,"Ashton, Niki"
T0246553,2023/03/03,2023/03/03,171.1000,0.0000,52.4000,0.0000,0,0,223.50,"Ashton, Niki"
T0247547,2023/03/14,2023/03/16,859.5800,0.0000,282.6800,0,1.0000,0,1142.26,"Ashton, Niki"
T0247568,2023/03/14,2023/03/16,611.6500,484.6200,345.4200,0.0000,0.5000,0,1441.69,"Ashton, Niki"
T0247777,2023/03/18,2023/03/31,0.0000,1210.1200,0.0000,0,0,0,1210.12,"Ashton, Niki"
200669594,2023/04/01,2023/04/30,0.0000,3259.0900,0.0000,0,0,0,3259.09,"Ashton, Niki"
T0241143,2022/12/13,2022/12/15,1083.5200,417.6100,320.7600,1.0000,0,0,1821.89,"Atwin, Jenica"
T0241433,2022/12/18,2022/12/22,534.0700,449.9500,48.4400,0.5000,0,0,1032.46,"Atwin, Jenica"
T0243489,2023/01/15,2023/01/22,1033.2000,0.0000,0.0000,1.0000,0,0,1033.20,"Atwin, Jenica"
T0243486,2023/01/15,2023/01/25,1033.2000,588.5000,0.0000,1.0000,0,0,1621.70,"Atwin, Jenica"
T0243488,2023/01/26,2023/01/31,723.5500,625.3600,280.0400,1.0000,0,0,1628.95,"Atwin, Jenica"
T0245396,2023/02/12,2023/02/17,1045.5000,1393.1800,457.3700,1.0000,0,0,2896.05,"Atwin, Jenica"
T0245906,2023/02/22,2023/03/03,1030.1200,758.8200,0.0000,1.0000,0,0,1788.94,"Atwin, Jenica"
T0246737,2023/02/24,2023/03/04,1030.1200,0.0000,0.0000,1.0000,0,0,1030.12,"Atwin, Jenica"
T0247813,2023/03/18,2023/03/25,1047.0400,1406.7100,748.4400,1.0000,0,0,3202.19,"Atwin, Jenica"
T0249296,2023/03/27,2023/03/31,741.7600,919.1800,534.6000,1.0000,0,0,2195.54,"Atwin, Jenica"
T0242584,2022/10/08,2022/11/08,0.0000,38.0700,0.0000,0,0,0,38.07,"Bachrach, Taylor"
T0242585,2022/10/25,2022/11/25,0.0000,62.9500,0.0000,0,0,0,62.95,"Bachrach, Taylor"
T0242786,2022/11/08,2022/12/08,0.0000,49.2500,0.0000,0,0,0,49.25,"Bachrach, Taylor"
T0241912,2022/11/13,2022/11/26,3121.4400,0.0000,977.7200,2.0000,0,0,4099.16,"Bachrach, Taylor"
T0242785,2022/11/25,2022/12/25,0.0000,62.9500,0.0000,0,0,0,62.95,"Bachrach, Taylor"
T0242578,2022/11/27,2022/12/02,2102.0700,0.0000,526.1900,1.0000,0,0,2628.26,"Bachrach, Taylor"
T0242636,2022/12/03,2022/12/03,637.0600,0.0000,0.0000,0.0000,0,0,637.06,"Bachrach, Taylor"
T0242753,2022/12/04,2022/12/09,1718.9900,2068.1500,468.2300,1.0000,0,0,4255.37,"Bachrach, Taylor"
T0243820,2022/12/08,2023/01/09,0.0000,39.1900,0.0000,0,0,0,39.19,"Bachrach, Taylor"
T0242754,2022/12/10,2022/12/11,128.5100,142.6400,54.4200,0.0000,0,0,325.57,"Bachrach, Taylor"
T0242755,2022/12/11,2022/12/15,2390.0200,201.6500,346.5600,1.0000,0,0,2938.23,"Bachrach, Taylor"
T0242756,2022/12/16,2022/12/16,238.7400,0.0000,38.8000,0.0000,0,0,277.54,"Bachrach, Taylor"
T0244224,2022/12/25,2023/01/25,0.0000,62.9500,0.0000,0,0,0,62.95,"Bachrach, Taylor"
T0243554,2022/12/30,2022/12/30,85.6800,0.0000,0.0000,0.0000,0,0,85.68,"Bachrach, Taylor"
T0243561,2022/12/30,2022/12/30,85.6800,0.0000,0.0000,0.0000,0,0,85.68,"Bachrach, Taylor"
T0247112,2023/01/09,2023/02/08,0.0000,46.1900,0.0000,0,0,0,46.19,"Bachrach, Taylor"
T0243557,2023/01/10,2023/01/13,2178.8900,190.3800,347.1800,1.0000,0,0,2716.45,"Bachrach, Taylor"
T0243816,2023/01/16,2023/01/20,693.6900,190.3800,394.7400,0.5000,0,0,1278.81,"Bachrach, Taylor"
T0247111,2023/01/25,2023/02/25,0.0000,62.9500,0.0000,0,0,0,62.95,"Bachrach, Taylor"
T0244299,2023/01/30,2023/02/09,2756.2500,941.1000,1053.7000,0.5000,1.0000,0,4751.05,"Bachrach, Taylor"
200643137,2023/02/01,2023/02/28,0.0000,1546.2200,0.0000,0,0,0,1546.22,"Bachrach, Taylor"
T0248584,2023/02/08,2023/03/10,0.0000,39.5000,0.0000,0,0,0,39.50,"Bachrach, Taylor"
T0245972,2023/02/09,2023/02/13,1277.7700,879.5900,301.3500,0.0000,0,0,2458.71,"Bachrach, Taylor"
T0245973,2023/02/20,2023/02/20,239.5400,0.0000,22.1600,0.0000,0,0,261.70,"Bachrach, Taylor"
T0247114,2023/02/21,2023/02/23,1686.1100,725.4800,169.5700,1.0000,0,0,2581.16,"Bachrach, Taylor"
T0247116,2023/02/23,2023/02/26,340.5400,484.3300,312.9300,0.0000,0,0,1137.80,"Bachrach, Taylor"
T0248583,2023/02/25,2023/03/25,0.0000,62.9500,0.0000,0,0,0,62.95,"Bachrach, Taylor"
T0247123,2023/02/27,2023/02/27,200.9000,0.0000,38.8000,0.0000,0,0,239.70,"Bachrach, Taylor"
200652929,2023/03/01,2023/03/31,0.0000,1546.2200,0.0000,0,0,0,1546.22,"Bachrach, Taylor"
T0247124,2023/03/03,2023/03/04,352.1400,0.0000,131.7800,0.0000,0,0,483.92,"Bachrach, Taylor"
T0247259,2023/03/05,2023/03/11,1612.1500,786.7400,665.1900,0.5000,1.0000,0,3064.08,"Bachrach, Taylor"
T0247347,2023/03/07,2023/03/09,1272.2000,0.0000,115.1400,0,1.0000,0,1387.34,"Bachrach, Taylor"
T0248561,2023/03/16,2023/03/20,1023.7500,0.0000,0.0000,0.0000,0,0,1023.75,"Bachrach, Taylor"
T0248673,2023/03/20,2023/03/31,2818.0300,0.0000,1003.2200,1.0000,0,0,3821.25,"Bachrach, Taylor"
T0248560,2023/03/28,2023/03/29,1811.3700,0.0000,0.0000,1.5000,0,0,1811.37,"Bachrach, Taylor"
T0238800,2022/08/10,2022/08/13,824.3000,133.9300,206.7000,1.0000,0.0000,0,1164.93,"Badawey, Vance"
T0238801,2022/08/15,2022/08/20,850.0400,644.0900,448.3900,1.0000,0.0000,0,1942.52,"Badawey, Vance"
T0238802,2022/08/28,2022/09/02,721.2600,876.0100,490.0900,1.0000,0,0,2087.36,"Badawey, Vance"
T0238803,2022/09/23,2022/09/25,643.9600,264.8300,206.7000,1.0000,0.0000,0,1115.49,"Badawey, Vance"
T0242481,2022/12/04,2022/12/08,1070.5100,0.0000,407.1000,1.0000,0,0,1477.61,"Badawey, Vance"
T0242482,2022/12/11,2022/12/15,1088.8800,0.0000,412.2300,1.0000,0,0,1501.11,"Badawey, Vance"
T0242485,2022/12/11,2022/12/15,656.6000,0.0000,0.0000,1.0000,0,0,656.60,"Badawey, Vance"
T0245004,2022/12/12,2022/12/15,0.5300,0.0000,427.6800,0.5000,0,0,428.21,"Badawey, Vance"
T0242583,2022/12/12,2022/12/15,714.1000,554.1400,427.6800,1.0000,0,0,1695.92,"Badawey, Vance"
T0249226,2023/01/24,2023/02/03,615.0000,0.0000,641.5200,1.0000,0,0,1256.52,"Badawey, Vance"
200643138,2023/02/01,2023/02/28,0.0000,2530.0000,0.0000,0,0,0,2530.00,"Badawey, Vance"
T0247672,2023/02/06,2023/02/10,1392.2400,0.0000,391.8800,1.0000,0,0,1784.12,"Badawey, Vance"
T0247675,2023/02/13,2023/02/17,1104.2900,0.0000,320.7600,1.0000,0,0,1425.05,"Badawey, Vance"
200652930,2023/03/01,2023/03/31,0.0000,2530.0000,0.0000,0,0,0,2530.00,"Badawey, Vance"
T0247678,2023/03/02,2023/03/03,1107.4000,0.0000,106.9200,1.0000,0,0,1214.32,"Badawey, Vance"
T0247679,2023/03/06,2023/03/09,1098.1700,0.0000,515.6300,0,0,1.0000,1613.80,"Badawey, Vance"
T0248909,2023/03/20,2023/03/25,1063.6500,0.0000,320.7600,1.0000,0,0,1384.41,"Badawey, Vance"
T0248905,2023/03/27,2023/03/31,1044.2800,0.0000,386.7400,1.0000,0,0,1431.02,"Badawey, Vance"
T0242849,2022/12/12,2022/12/16,1398.4500,585.9900,534.6000,1.0000,0,0,2519.04,"Bains, Parm"
T0242734,2022/12/12,2022/12/16,1059.0900,571.5400,534.6000,1.0000,0,0,2165.23,"Bains, Parm"
T0249750,2023/03/08,2023/03/18,2339.4400,0.0000,0.0000,0.5000,0.5000,0,2339.44,"Bains, Parm"
T0249748,2023/03/08,2023/03/18,2339.4400,0.0000,0.0000,0.5000,0.5000,0,2339.44,"Bains, Parm"
T0249749,2023/03/08,2023/03/18,2339.4400,0.0000,0.0000,0.5000,0.5000,0,2339.44,"Bains, Parm"
T0249745,2023/03/13,2023/03/18,2422.8300,1605.4100,0.0000,0,1.0000,0,4028.24,"Bains, Parm"
T0249752,2023/03/18,2023/03/24,1228.1700,1315.8200,497.8100,0.5000,0,0,3041.80,"Bains, Parm"
T0249754,2023/03/30,2023/03/31,3213.9700,229.7900,142.2300,1.0000,0,0,3585.99,"Bains, Parm"
T0235101,2022/07/26,2022/07/27,-235.9600,0.0000,0.0000,-0.5000,0,0,-235.96,"Baker, Yvan"
T0240702,2022/10/01,2022/10/31,28.5100,0.0000,0.0000,0.0000,0,0,28.51,"Baker, Yvan"
T0243452,2022/10/24,2022/11/04,4636.9300,2566.7200,1118.7900,1.0000,2.0000,0,8322.44,"Baker, Yvan"
T0243910,2022/10/25,2022/11/05,807.9000,0.0000,0.0000,1.0000,0,0,807.90,"Baker, Yvan"
T0240715,2022/11/01,2022/11/30,78.5100,0.0000,0.0000,0.0000,0,0,78.51,"Baker, Yvan"
T0243482,2022/11/11,2022/11/15,863.8600,1055.5700,514.2400,1.0000,0,0,2433.67,"Baker, Yvan"
T0243917,2022/11/11,2022/11/15,720.3800,0.0000,0.0000,1.0000,0,0,720.38,"Baker, Yvan"
T0243490,2022/11/15,2022/11/15,38.8400,0.0000,0.0000,0.0000,0,0,38.84,"Baker, Yvan"
T0243933,2022/11/16,2022/11/18,500.2000,0.0000,0.0000,0.5000,0.0000,0,500.20,"Baker, Yvan"
T0243921,2022/11/16,2022/11/20,3552.8700,1193.5100,402.0200,0.5000,2.0000,0,5148.40,"Baker, Yvan"
T0244008,2022/11/20,2022/11/22,904.9400,459.5900,254.0600,1.0000,0,0,1618.59,"Baker, Yvan"
T0244009,2022/11/20,2022/11/22,720.3800,0.0000,0.0000,1.0000,0,0,720.38,"Baker, Yvan"
T0240058,2022/11/23,2022/11/23,29.9700,0.0000,0.0000,0.0000,0,0,29.97,"Baker, Yvan"
T0244554,2022/11/24,2022/11/25,902.4500,229.7900,182.9500,1.0000,0,0,1315.19,"Baker, Yvan"
T0244563,2022/11/25,2022/11/25,56.0400,0.0000,0.0000,0.0000,0,0,56.04,"Baker, Yvan"
T0244582,2022/11/28,2022/11/30,805.7300,0.0000,0.0000,1.0000,0,0,805.73,"Baker, Yvan"
T0244581,2022/11/28,2022/12/02,925.4100,877.1900,457.3700,1.0000,0,0,2259.97,"Baker, Yvan"
T0244693,2022/12/04,2022/12/05,834.8000,208.8000,142.0100,1.0000,0,0,1185.61,"Baker, Yvan"
T0244995,2022/12/06,2022/12/11,766.1400,0.0000,0.0000,1.0000,0,0,766.14,"Baker, Yvan"
T0244994,2022/12/06,2022/12/11,2072.3900,898.1800,548.8400,2.0000,0,0,3519.41,"Baker, Yvan"
T0242193,2022/12/09,2022/12/09,45.6400,0.0000,0.0000,0.0000,0,0,45.64,"Baker, Yvan"
T0245015,2022/12/13,2022/12/16,1309.5700,438.5900,365.8900,1.5000,0,0,2114.05,"Baker, Yvan"
T0245016,2022/12/13,2022/12/16,21.4800,0.0000,0.0000,0.0000,0,0,21.48,"Baker, Yvan"
T0245809,2022/12/20,2022/12/21,835.7800,208.8000,182.9500,1.0000,0,0,1227.53,"Baker, Yvan"
T0245811,2022/12/20,2022/12/21,720.3800,0.0000,0.0000,1.0000,0,0,720.38,"Baker, Yvan"
200647928,2023/01/01,2023/01/31,0.0000,1632.2300,0.0000,0,0,0,1632.23,"Baker, Yvan"
T0246166,2023/01/01,2023/01/31,36.2100,0.0000,0.0000,0.0000,0,0,36.21,"Baker, Yvan"
T0245884,2023/01/10,2023/01/11,469.4400,0.0000,182.9500,1.0000,0,0,652.39,"Baker, Yvan"
T0245891,2023/01/15,2023/01/18,434.7900,0.0000,295.0000,0.5000,0,0,729.79,"Baker, Yvan"
T0246261,2023/01/18,2023/01/20,423.6700,0.0000,233.4800,0.5000,0,0,657.15,"Baker, Yvan"
T0246474,2023/01/26,2023/01/28,23.0100,0.0000,0.0000,0.0000,0,0,23.01,"Baker, Yvan"
T0246477,2023/01/26,2023/01/28,463.1500,0.0000,274.4200,0.5000,0,0,737.57,"Baker, Yvan"
T0245707,2023/01/28,2023/01/29,694.9900,0.0000,0.0000,1.0000,0,0,694.99,"Baker, Yvan"
T0244391,2023/01/28,2023/01/29,702.1300,0.0000,0.0000,1.0000,0,0,702.13,"Baker, Yvan"
T0246484,2023/01/30,2023/02/02,809.0800,0.0000,365.8900,1.0000,0,0,1174.97,"Baker, Yvan"
T0246485,2023/01/30,2023/02/02,388.0600,0.0000,0.0000,0.5000,0,0,388.06,"Baker, Yvan"
200647929,2023/02/01,2023/02/28,0.0000,2129.0000,0.0000,0,0,0,2129.00,"Baker, Yvan"
T0246171,2023/02/01,2023/02/28,65.2500,0.0000,0.0000,0.0000,0,0,65.25,"Baker, Yvan"
T0246518,2023/02/05,2023/02/09,866.2900,0.0000,416.4300,1.0000,0,0,1282.72,"Baker, Yvan"
T0246519,2023/02/05,2023/02/09,720.3800,0.0000,0.0000,1.0000,0,0,720.38,"Baker, Yvan"
T0246527,2023/02/13,2023/02/16,720.3800,0.0000,0.0000,1.0000,0,0,720.38,"Baker, Yvan"
T0246526,2023/02/13,2023/02/16,881.8000,0.0000,365.8900,1.0000,0,0,1247.69,"Baker, Yvan"
T0245846,2023/02/17,2023/02/17,28.7300,0.0000,0.0000,0.0000,0,0,28.73,"Baker, Yvan"
T0245773,2023/02/17,2023/02/18,795.1500,0.0000,0.0000,1.0000,0,0,795.15,"Baker, Yvan"
200653080,2023/03/01,2023/03/31,0.0000,2129.0000,0.0000,0,0,0,2129.00,"Baker, Yvan"
T0246925,2023/03/06,2023/03/12,3296.0400,0.0000,640.3100,2.0000,0,0,3936.35,"Baker, Yvan"
T0248525,2023/03/17,2023/03/17,236.7800,0.0000,0.0000,0.5000,0,0,236.78,"Baker, Yvan"
T0248028,2023/03/17,2023/03/25,842.0200,0.0000,711.2100,1.0000,0,0,1553.23,"Baker, Yvan"
T0248989,2023/03/25,2023/03/30,821.8700,0.0000,457.3700,1.0000,0,0,1279.24,"Baker, Yvan"
T0244151,2022/09/19,2023/01/29,144.8800,0.0000,0.0000,0,0.0000,0,144.88,"Baldinelli, Tony"
T0242325,2022/10/30,2022/11/30,118.2100,0.0000,0.0000,0,0,0,118.21,"Baldinelli, Tony"
T0241514,2022/11/27,2022/12/09,66.7100,0.0000,0.0000,0,0,0,66.71,"Baldinelli, Tony"
T0242821,2022/12/16,2022/12/16,16.9600,0.0000,0.0000,0.0000,0,0,16.96,"Baldinelli, Tony"
T0244800,2023/01/25,2023/02/03,1133.0200,0.0000,0.0000,1.0000,0,0,1133.02,"Baldinelli, Tony"
200643139,2023/02/01,2023/02/28,0.0000,2784.0000,0.0000,0,0,0,2784.00,"Baldinelli, Tony"
T0245183,2023/02/05,2023/02/10,1096.2300,0.0000,0.0000,1.0000,0,0,1096.23,"Baldinelli, Tony"
T0245921,2023/02/12,2023/02/17,1095.0100,0.0000,0.0000,1.0000,0,0,1095.01,"Baldinelli, Tony"
200652931,2023/03/01,2023/03/31,0.0000,2784.0000,0.0000,0,0,0,2784.00,"Baldinelli, Tony"
T0247539,2023/03/05,2023/03/10,1094.0900,0.0000,0.0000,1.0000,0,0,1094.09,"Baldinelli, Tony"
T0249519,2023/03/18,2023/03/31,694.0500,0.0000,0.0000,1.0000,0,0,694.05,"Baldinelli, Tony"
T0234972,2022/07/01,2022/08/31,2037.1600,342.7200,84.7200,0.0000,0.0000,0,2464.60,"Barlow, John"
T0246890,2022/09/01,2022/12/31,1120.7200,0.0000,115.1400,0.0000,0.0000,0,1235.86,"Barlow, John"
T0239873,2022/11/13,2022/11/17,2540.4100,160.8500,457.3700,1.0000,0,0,3158.63,"Barlow, John"
T0240387,2022/11/20,2022/11/24,2540.6000,0.0000,437.0100,1.0000,0,0,2977.61,"Barlow, John"
T0242192,2022/11/27,2022/12/01,2563.7700,0.0000,386.2500,1.0000,0,0,2950.02,"Barlow, John"
T0242228,2022/12/03,2022/12/09,2275.5200,152.8100,573.8600,0.5000,1.0000,0,3002.19,"Barlow, John"
T0242236,2022/12/11,2022/12/15,2585.3600,0.0000,406.8300,1.0000,0,0,2992.19,"Barlow, John"
T0243831,2022/12/20,2023/02/19,0.0000,70.0000,0.0000,0,0,0,70.00,"Barlow, John"
T0246892,2023/01/01,2023/03/31,1156.7800,687.0600,152.9300,0.0000,0.0000,0,1996.77,"Barlow, John"
T0244222,2023/01/16,2023/01/16,77.2600,0.0000,0.0000,0.0000,0,0,77.26,"Barlow, John"
T0244207,2023/01/24,2023/01/26,1011.1000,459.5900,300.1800,1.0000,0,0,1770.87,"Barlow, John"
T0245738,2023/01/25,2023/02/02,2876.0300,225.6200,762.6800,1.0000,0,0,3864.33,"Barlow, John"
200643140,2023/02/01,2023/02/28,0.0000,1800.0000,0.0000,0,0,0,1800.00,"Barlow, John"
T0245740,2023/02/05,2023/02/09,2865.0000,0.0000,519.1500,1.0000,0,0,3384.15,"Barlow, John"
T0245741,2023/02/12,2023/02/18,2866.3200,0.0000,686.6500,1.0000,0,0,3552.97,"Barlow, John"
T0246297,2023/02/20,2023/03/19,0.0000,35.0000,0.0000,0,0,0,35.00,"Barlow, John"
200652932,2023/03/01,2023/03/31,0.0000,1800.0000,0.0000,0,0,0,1800.00,"Barlow, John"
T0247217,2023/03/05,2023/03/10,2953.3400,0.0000,548.8400,1.0000,0,0,3502.18,"Barlow, John"
T0247222,2023/03/16,2023/03/18,1228.6800,240.9200,197.0200,0,1.0000,0,1666.62,"Barlow, John"
T0247224,2023/03/19,2023/03/23,3027.4500,0.0000,361.7000,1.0000,0,0,3389.15,"Barlow, John"
T0247509,2023/03/20,2023/04/19,0.0000,35.0000,0.0000,0,0,0,35.00,"Barlow, John"
T0247225,2023/03/21,2023/03/21,989.3400,0.0000,106.9200,0,1.0000,0,1096.26,"Barlow, John"
T0247594,2023/03/26,2023/03/31,2570.0800,0.0000,548.8400,1.0000,0,0,3118.92,"Barlow, John"
T0243266,2022/12/03,2022/12/04,97.5800,0.0000,0.0000,0.0000,0,0,97.58,"Barrett, Michael"
T0245355,2023/01/18,2023/02/10,1519.1800,0.0000,449.1100,0.0000,0,0,1968.29,"Barrett, Michael"
T0245363,2023/01/25,2023/01/31,336.2000,0.0000,0.0000,0.0000,0,0,336.20,"Barrett, Michael"
T0245366,2023/01/25,2023/02/14,318.7800,0.0000,0.0000,0.0000,0,0,318.78,"Barrett, Michael"
T0246445,2023/02/03,2023/02/24,493.0200,0.0000,0.0000,0.0000,0.0000,0,493.02,"Barrett, Michael"
T0245657,2023/02/13,2023/02/16,467.4400,0.0000,245.1800,4.0000,0,0,712.62,"Barrett, Michael"
T0247130,2023/03/06,2023/03/14,707.2800,0.0000,378.2900,6.0000,0,0,1085.57,"Barrett, Michael"
T0248076,2023/03/20,2023/03/24,584.3000,0.0000,331.7400,5.0000,0,0,916.04,"Barrett, Michael"
T0248822,2023/03/27,2023/03/31,584.3000,0.0000,382.2800,5.0000,0,0,966.58,"Barrett, Michael"
T0244389,2022/01/01,2023/04/03,0.0000,247.7000,0.0000,0,0,0,247.70,"Barron, Lisa Marie"
T0243227,2022/03/21,2022/12/19,0.0000,436.3000,0.0000,0,0,0,436.30,"Barron, Lisa Marie"
T0243228,2022/03/27,2022/12/27,0.0000,674.5500,0.0000,0,0,0,674.55,"Barron, Lisa Marie"
T0240586,2022/11/27,2022/12/16,2804.7300,0.0000,320.7600,1.0000,0,0,3125.49,"Barron, Lisa Marie"
T0242681,2022/12/05,2022/12/20,1512.4600,1093.2000,710.4700,1.0000,0,0,3316.13,"Barron, Lisa Marie"
T0249295,2022/12/19,2023/04/19,0.0000,563.0700,0.0000,0,0,0,563.07,"Barron, Lisa Marie"
T0243392,2023/01/08,2023/01/16,1610.4500,780.7700,668.7000,1.0000,0,0,3059.92,"Barron, Lisa Marie"
T0243743,2023/01/13,2023/01/20,3065.4900,0.0000,366.1600,3.0000,0,0,3431.65,"Barron, Lisa Marie"
T0243947,2023/01/18,2023/01/18,62.9200,0.0000,0.0000,0,0.0000,0,62.92,"Barron, Lisa Marie"
T0247823,2023/01/25,2023/03/31,34.2000,0.0000,0.0000,0.0000,0,0,34.20,"Barron, Lisa Marie"
T0244452,2023/01/28,2023/02/05,2852.5200,411.9000,238.4600,0.5000,1.0000,0,3502.88,"Barron, Lisa Marie"
200643141,2023/02/01,2023/02/28,0.0000,2250.0000,0.0000,0,0,0,2250.00,"Barron, Lisa Marie"
T0245244,2023/02/04,2023/02/04,307.6900,0.0000,0.0000,0,0.0000,0,307.69,"Barron, Lisa Marie"
T0245249,2023/02/12,2023/02/18,2897.6600,0.0000,106.9200,1.5000,0,0,3004.58,"Barron, Lisa Marie"
T0245866,2023/02/21,2023/02/23,167.9200,333.4400,96.0100,0.0000,0,0,597.37,"Barron, Lisa Marie"
T0245412,2023/02/21,2023/02/23,166.0400,333.4400,96.0100,0.0000,0,0,595.49,"Barron, Lisa Marie"
200652933,2023/03/01,2023/03/31,0.0000,2250.0000,0.0000,0,0,0,2250.00,"Barron, Lisa Marie"
T0245882,2023/03/04,2023/03/10,2892.5400,0.0000,106.9200,1.0000,0,0,2999.46,"Barron, Lisa Marie"
T0245885,2023/03/18,2023/04/01,2871.8800,0.0000,213.8400,1.0000,0,0,3085.72,"Barron, Lisa Marie"
T0240671,2022/09/01,2022/09/30,126.3000,0.0000,0.0000,0.0000,0,0,126.30,"Barsalou-Duval, Xavier"
T0240683,2022/10/01,2022/10/31,139.6900,0.0000,0.0000,0.0000,0,0,139.69,"Barsalou-Duval, Xavier"
T0240804,2022/10/01,2022/10/31,118.4800,0.0000,0.0000,0.0000,0,0,118.48,"Barsalou-Duval, Xavier"
T0240761,2022/11/01,2022/11/30,95.9300,0.0000,0.0000,0.0000,0,0,95.93,"Barsalou-Duval, Xavier"
