caucus,claim_id,constituency,csv_title,date,departure,destination,download_url,extracted_at,institution,mp_id,name,purpose_of_travel,traveller_name,traveller_type,departure_normalized,destination_normalized,destination_distance_to_airport,destination_full_address,destination_latitude,destination_longitude,destination_nearest_airport_icao,departure_distance_to_airport,departure_full_address,departure_latitude,departure_longitude,departure_nearest_airport_icao,distance_between_locations,passenger_class,est_carbon_emissions
New Democratic Party,T0250693,Port Moody—Coquitlam,"Members – Detailed Travel Expenditures Report – Zarrillo, Bonita – Q1 2024",2023-04-20,Ottawa,Coquitlam,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2024/1/cb6f4270-7624-4907-948c-01bc40ee0302/csv,2024-01-14T13:01:19.891-05:00,Members,cb6f4270-7624-4907-948c-01bc40ee0302,"Zarrillo, Bonita",To travel to/from constituency and Ottawa,"Zarrillo, Bonita",Member,OTTAWA,COQUITLAM,23.0701847076416,"Coquitlam, Metro Vancouver Regional District, British Columbia, Canada",49.2842958,-122.793281,CYXX,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,3516.1929,business-class,839826
Conservative,T0230489,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-06-15,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To travel to/from constituency and Ottawa,"Paisiovich, George",Employee,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0230489,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-06-15,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To travel to/from constituency and Ottawa,"Paisiovich, George",Employee,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0230489,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-06-15,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To travel to/from constituency and Ottawa,"Paisiovich, George",Employee,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0230394,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-06-08,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To unite the family with the Member,"",Designated Traveller,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0230394,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-06-08,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To unite the family with the Member,"",Designated Traveller,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0230394,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-06-08,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To unite the family with the Member,"",Designated Traveller,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0229494,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-05-20,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To travel to/from constituency and Ottawa,"Epp, Dave",Member,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0229494,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-05-20,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To travel to/from constituency and Ottawa,"Epp, Dave",Member,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0229494,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-05-20,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To travel to/from constituency and Ottawa,"Epp, Dave",Member,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0228456,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-05-12,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To travel to/from constituency and Ottawa,"Paisiovich, George",Employee,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0228456,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-05-12,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To travel to/from constituency and Ottawa,"Paisiovich, George",Employee,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0228456,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-05-12,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To travel to/from constituency and Ottawa,"Paisiovich, George",Employee,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0229490,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-05-13,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To travel to/from constituency and Ottawa,"Epp, Dave",Member,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0229490,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-05-13,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To travel to/from constituency and Ottawa,"Epp, Dave",Member,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0229490,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-05-13,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To travel to/from constituency and Ottawa,"Epp, Dave",Member,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0229487,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-05-04,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To travel to/from constituency and Ottawa,"Epp, Dave",Member,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0229487,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-05-04,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To travel to/from constituency and Ottawa,"Epp, Dave",Member,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0229487,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-05-04,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To travel to/from constituency and Ottawa,"Epp, Dave",Member,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0227896,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-05-01,Niagara Falls,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To unite the family with the Member,"",Designated Traveller,NIAGARA FALLS,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,9.555906295776367,"Niagara Falls, Niagara Region, Golden Horseshoe, Ontario, Canada",43.1065603,-79.0639039,CNJ3,312.26733,economy-class,66924
Conservative,T0227896,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-05-01,Niagara Falls,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To attend a regional or provincial caucus meeting,"Epp, Dave",Member,NIAGARA FALLS,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,9.555906295776367,"Niagara Falls, Niagara Region, Golden Horseshoe, Ontario, Canada",43.1065603,-79.0639039,CNJ3,312.26733,economy-class,66924
Conservative,T0227054,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-04-07,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To travel to/from constituency and Ottawa,"Loop, Tyler",Employee,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0227054,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-04-07,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To travel to/from constituency and Ottawa,"Loop, Tyler",Employee,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0227054,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-04-07,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To travel to/from constituency and Ottawa,"Loop, Tyler",Employee,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0227211,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-04-07,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To travel to/from constituency and Ottawa,"Burnett, Alyssa",Employee,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0227211,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-04-07,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To travel to/from constituency and Ottawa,"Burnett, Alyssa",Employee,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0227211,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-04-07,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To travel to/from constituency and Ottawa,"Burnett, Alyssa",Employee,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0227899,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-04-13,London,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To attend training,"Epp, Dave",Member,LONDON,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,9.31779956817627,"London, Ontario, N6A 3N7, Canada",42.9832406,-81.243372,CYXU,151.83035,economy-class,67320
Conservative,T0227899,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-04-22,London,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To attend meetings about constituency issues,"Epp, Dave",Member,LONDON,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,9.31779956817627,"London, Ontario, N6A 3N7, Canada",42.9832406,-81.243372,CYXU,151.83035,economy-class,67320
Conservative,T0226838,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-04-08,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To travel to/from constituency and Ottawa,"Paisiovich, George",Employee,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0226838,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-04-08,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To travel to/from constituency and Ottawa,"Paisiovich, George",Employee,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0226838,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-04-08,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To travel to/from constituency and Ottawa,"Paisiovich, George",Employee,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0227059,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-04-03,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To unite the family with the Member,"",Designated Traveller,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0227059,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-04-03,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To unite the family with the Member,"",Designated Traveller,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0227059,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-04-03,Ottawa,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To unite the family with the Member,"",Designated Traveller,OTTAWA,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,669.2407,economy-class,120120
Conservative,T0227056,Chatham-Kent—Leamington,"Members – Detailed Travel Expenditures Report – Epp, Dave – Q1 2023",2022-04-08,Montréal,Leamington,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2023/1/5f56fc75-448a-40c9-9cdf-99377bc09646/csv,2024-01-14T13:01:18.923-05:00,Members,5f56fc75-448a-40c9-9cdf-99377bc09646,"Epp, Dave",To attend a conference,"Epp, Dave",Member,MONTREAL,LEAMINGTON,38.372535705566406,"Leamington, Essex County, Ontario, Canada",42.0531166,-82.5996998,CYQG,11.544611930847168,"Montréal, Agglomération de Montréal, Montréal (région administrative), Québec, Canada",45.5031824,-73.5698065,CYUL,819.53394,economy-class,142428
Liberal,T0217874,Sudbury,"Members – Detailed Travel Expenditures Report – LaPointe, Viviane – Q3 2022",2021-10-01,Ottawa,Sudbury,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2022/3/ca9951f7-6f2e-4168-830c-8997952517fc/csv,2024-01-14T13:51:19.770-05:00,Members,ca9951f7-6f2e-4168-830c-8997952517fc,"LaPointe, Viviane",To travel to/from constituency and Ottawa,"LaPointe, Viviane",Member,OTTAWA,SUDBURY,20.798110961914062,"Greater Sudbury, Sudbury District, Northeastern Ontario, Ontario, Canada",46.49272,-80.991211,CYSB,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,426.67355,economy-class,80496
Liberal,T0217874,Sudbury,"Members – Detailed Travel Expenditures Report – LaPointe, Viviane – Q3 2022",2021-10-01,Ottawa,Sudbury,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2022/3/ca9951f7-6f2e-4168-830c-8997952517fc/csv,2024-01-14T13:51:19.770-05:00,Members,ca9951f7-6f2e-4168-830c-8997952517fc,"LaPointe, Viviane",To travel to/from constituency and Ottawa,"LaPointe, Viviane",Member,OTTAWA,SUDBURY,20.798110961914062,"Greater Sudbury, Sudbury District, Northeastern Ontario, Ontario, Canada",46.49272,-80.991211,CYSB,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,426.67355,economy-class,80496
Liberal,T0217874,Sudbury,"Members – Detailed Travel Expenditures Report – LaPointe, Viviane – Q3 2022",2021-10-01,Ottawa,Sudbury,https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2022/3/ca9951f7-6f2e-4168-830c-8997952517fc/csv,2024-01-14T13:51:19.770-05:00,Members,ca9951f7-6f2e-4168-830c-8997952517fc,"LaPointe, Viviane",To travel to/from constituency and Ottawa,"LaPointe, Viviane",Member,OTTAWA,SUDBURY,20.798110961914062,"Greater Sudbury, Sudbury District, Northeastern Ontario, Ontario, Canada",46.49272,-80.991211,CYSB,6.048675537109375,"Ottawa, Eastern Ontario, Ontario, Canada",45.4208777,-75.6901106,CYOW,426.67355,economy-class,80496
