csv_title,download_url,extracted_at,category,mp_id,institution,caucus,name,constituency,year,quarter,claim
"Members – Detailed Hospitality Expenditures Report – Levitt, Michael – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/hospitality/2021/2/288e6a69-c3c9-49a4-8907-ee7bfd83c13e/csv,2024-05-21 16:17:17.752674+00:00,hospitality,288e6a69-c3c9-49a4-8907-ee7bfd83c13e,Members,Liberal,"Levitt, Michael",York Centre,2020,2,"{'claim_id': 'M0245527', 'date': '2020-08-21', 'location': 'Toronto', 'num_attendees': 5, 'purpose_of_hospitality': 'To celebrate a significant event', 'event_type': 'Hosting a meeting', 'supplier': 'Paese Ristorante', 'total_cost': '204.22'}"
"Members – Detailed Travel Expenditures Report – Lobb, Ben – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/8e5292e5-892d-43fe-bc63-1fe502490db3/csv,2024-05-21 16:17:17.752674+00:00,travel,8e5292e5-892d-43fe-bc63-1fe502490db3,Members,Conservative,"Lobb, Ben",Huron—Bruce,2020,2,"{'claim_id': 'T0202300', 'transport_cost': '0.00', 'accommodation_cost': '63.04', 'meals_and_incidentals_cost': '0.00', 'reg_points_used': '0.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'Secondary Residence', 'date': '2020-03-16', 'departure': 'Ottawa', 'destination': 'Ottawa'}]}"
"Members – Detailed Travel Expenditures Report – Lobb, Ben – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/8e5292e5-892d-43fe-bc63-1fe502490db3/csv,2024-05-21 16:17:17.752674+00:00,travel,8e5292e5-892d-43fe-bc63-1fe502490db3,Members,Conservative,"Lobb, Ben",Huron—Bruce,2020,2,"{'claim_id': 'T0202298', 'transport_cost': '0.00', 'accommodation_cost': '109.93', 'meals_and_incidentals_cost': '0.00', 'reg_points_used': '0.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'Secondary Residence', 'date': '2020-03-17', 'departure': 'Ottawa', 'destination': 'Ottawa'}]}"
"Members – Detailed Travel Expenditures Report – Lobb, Ben – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/8e5292e5-892d-43fe-bc63-1fe502490db3/csv,2024-05-21 16:17:17.752674+00:00,travel,8e5292e5-892d-43fe-bc63-1fe502490db3,Members,Conservative,"Lobb, Ben",Huron—Bruce,2020,2,"{'claim_id': 'T0204527', 'transport_cost': '629.66', 'accommodation_cost': '0.00', 'meals_and_incidentals_cost': '0.00', 'reg_points_used': '1.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': '', 'traveller_type': 'Designated Traveller', 'purpose_of_travel': 'To unite the family with the Member', 'date': '2020-03-25', 'departure': 'Ottawa', 'destination': 'Point Clark'}, {'traveller_name': '', 'traveller_type': 'Designated Traveller', 'purpose_of_travel': 'To travel to/from constituency and Ottawa', 'date': '2020-09-04', 'departure': 'Point Clark', 'destination': 'Ottawa'}]}"
"Members – Detailed Travel Expenditures Report – Lobb, Ben – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/8e5292e5-892d-43fe-bc63-1fe502490db3/csv,2024-05-21 16:17:17.752674+00:00,travel,8e5292e5-892d-43fe-bc63-1fe502490db3,Members,Conservative,"Lobb, Ben",Huron—Bruce,2020,2,"{'claim_id': 'T0202302', 'transport_cost': '0.00', 'accommodation_cost': '155.66', 'meals_and_incidentals_cost': '0.00', 'reg_points_used': '0.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'Secondary Residence', 'date': '2020-04-01', 'departure': 'Ottawa', 'destination': 'Ottawa'}]}"
"Members – Detailed Travel Expenditures Report – Lobb, Ben – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/8e5292e5-892d-43fe-bc63-1fe502490db3/csv,2024-05-21 16:17:17.752674+00:00,travel,8e5292e5-892d-43fe-bc63-1fe502490db3,Members,Conservative,"Lobb, Ben",Huron—Bruce,2020,2,"{'claim_id': 'T0205335', 'transport_cost': '695.26', 'accommodation_cost': '0.00', 'meals_and_incidentals_cost': '0.00', 'reg_points_used': '0.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To attend meetings about constituency issues', 'date': '2020-04-14', 'departure': 'Point Clark', 'destination': 'Dungannon'}, {'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To attend a constituency or community event', 'date': '2020-07-06', 'departure': 'Kincardine', 'destination': 'Point Clark'}, {'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To attend a constituency or community event', 'date': '2020-07-10', 'departure': 'Point Clark', 'destination': 'Chepstow'}, {'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To attend a constituency or community event', 'date': '2020-07-10', 'departure': 'Chepstow', 'destination': 'Point Clark'}, {'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To attend meetings about constituency issues', 'date': '2020-08-10', 'departure': 'Point Clark', 'destination': 'Exeter'}, {'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To attend a constituency or community event', 'date': '2020-08-10', 'departure': 'Exeter', 'destination': 'Point Clark'}, {'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To attend a constituency or community event', 'date': '2020-08-11', 'departure': 'Point Clark', 'destination': 'Walkerton'}, {'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To attend a constituency or community event', 'date': '2020-08-11', 'departure': 'Walkerton', 'destination': 'Point Clark'}, {'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To attend meetings about constituency issues', 'date': '2020-08-17', 'departure': 'Point Clark', 'destination': 'Southampton'}, {'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To attend a constituency or community event', 'date': '2020-08-17', 'departure': 'Southampton', 'destination': 'Point Clark'}, {'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To attend meetings about constituency issues', 'date': '2020-08-19', 'departure': 'Point Clark', 'destination': 'Brussels'}, {'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To attend a constituency or community event', 'date': '2020-04-14', 'departure': 'Dungannon', 'destination': 'Point Clark'}, {'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To attend a constituency or community event', 'date': '2020-08-19', 'departure': 'Brussels', 'destination': 'Point Clark'}, {'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To attend meetings about constituency issues', 'date': '2020-08-28', 'departure': 'Point Clark', 'destination': 'Teeswater'}, {'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To attend a constituency or community event', 'date': '2020-08-28', 'departure': 'Teeswater', 'destination': 'Point Clark'}, {'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To attend a constituency or community event', 'date': '2020-09-01', 'departure': 'Point Clark', 'destination': 'Clinton'}, {'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To attend a constituency or community event', 'date': '2020-09-01', 'departure': 'Clinton', 'destination': 'Point Clark'}, {'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To attend a constituency or community event', 'date': '2020-09-17', 'departure': 'Point Clark', 'destination': 'Goderich'}, {'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To attend a constituency or community event', 'date': '2020-09-17', 'departure': 'Goderich', 'destination': 'Point Clark'}, {'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To attend meetings about constituency issues', 'date': '2020-05-02', 'departure': 'Point Clark', 'destination': 'Dashwood'}, {'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To attend a constituency or community event', 'date': '2020-05-02', 'departure': 'Dashwood', 'destination': 'Point Clark'}, {'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To attend meetings about constituency issues', 'date': '2020-05-11', 'departure': 'Point Clark', 'destination': 'Clinton'}, {'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To attend a constituency or community event', 'date': '2020-05-11', 'departure': 'Clinton', 'destination': 'Point Clark'}, {'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To attend a constituency or community event', 'date': '2020-05-26', 'departure': 'Point Clark', 'destination': 'Clinton'}, {'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To attend a constituency or community event', 'date': '2020-05-26', 'departure': 'Clinton', 'destination': 'Point Clark'}, {'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To attend meetings about constituency issues', 'date': '2020-07-06', 'departure': 'Point Clark', 'destination': 'Kincardine'}]}"
"Members – Detailed Travel Expenditures Report – Lobb, Ben – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/8e5292e5-892d-43fe-bc63-1fe502490db3/csv,2024-05-21 16:17:17.752674+00:00,travel,8e5292e5-892d-43fe-bc63-1fe502490db3,Members,Conservative,"Lobb, Ben",Huron—Bruce,2020,2,"{'claim_id': 'T0202299', 'transport_cost': '0.00', 'accommodation_cost': '109.93', 'meals_and_incidentals_cost': '0.00', 'reg_points_used': '0.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'Secondary Residence', 'date': '2020-04-15', 'departure': 'Ottawa', 'destination': 'Ottawa'}]}"
"Members – Detailed Travel Expenditures Report – Lobb, Ben – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/8e5292e5-892d-43fe-bc63-1fe502490db3/csv,2024-05-21 16:17:17.752674+00:00,travel,8e5292e5-892d-43fe-bc63-1fe502490db3,Members,Conservative,"Lobb, Ben",Huron—Bruce,2020,2,"{'claim_id': 'T0204286', 'transport_cost': '0.00', 'accommodation_cost': '109.93', 'meals_and_incidentals_cost': '0.00', 'reg_points_used': '0.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'Secondary Residence', 'date': '2020-04-15', 'departure': 'Ottawa', 'destination': 'Ottawa'}]}"
"Members – Detailed Travel Expenditures Report – Lobb, Ben – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/8e5292e5-892d-43fe-bc63-1fe502490db3/csv,2024-05-21 16:17:17.752674+00:00,travel,8e5292e5-892d-43fe-bc63-1fe502490db3,Members,Conservative,"Lobb, Ben",Huron—Bruce,2020,2,"{'claim_id': 'T0202301', 'transport_cost': '0.00', 'accommodation_cost': '106.53', 'meals_and_incidentals_cost': '0.00', 'reg_points_used': '0.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'Secondary Residence', 'date': '2020-04-16', 'departure': 'Ottawa', 'destination': 'Ottawa'}]}"
"Members – Detailed Travel Expenditures Report – Lobb, Ben – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/8e5292e5-892d-43fe-bc63-1fe502490db3/csv,2024-05-21 16:17:17.752674+00:00,travel,8e5292e5-892d-43fe-bc63-1fe502490db3,Members,Conservative,"Lobb, Ben",Huron—Bruce,2020,2,"{'claim_id': 'T0204283', 'transport_cost': '0.00', 'accommodation_cost': '86.39', 'meals_and_incidentals_cost': '0.00', 'reg_points_used': '0.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'Secondary Residence', 'date': '2020-04-28', 'departure': 'Ottawa', 'destination': 'Ottawa'}]}"
"Members – Detailed Travel Expenditures Report – Lobb, Ben – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/8e5292e5-892d-43fe-bc63-1fe502490db3/csv,2024-05-21 16:17:17.752674+00:00,travel,8e5292e5-892d-43fe-bc63-1fe502490db3,Members,Conservative,"Lobb, Ben",Huron—Bruce,2020,2,"{'claim_id': 'T0202303', 'transport_cost': '0.00', 'accommodation_cost': '153.98', 'meals_and_incidentals_cost': '0.00', 'reg_points_used': '0.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'Secondary Residence', 'date': '2020-05-01', 'departure': 'Ottawa', 'destination': 'Ottawa'}]}"
"Members – Detailed Travel Expenditures Report – Lobb, Ben – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/8e5292e5-892d-43fe-bc63-1fe502490db3/csv,2024-05-21 16:17:17.752674+00:00,travel,8e5292e5-892d-43fe-bc63-1fe502490db3,Members,Conservative,"Lobb, Ben",Huron—Bruce,2020,2,"{'claim_id': 'T0204293', 'transport_cost': '0.00', 'accommodation_cost': '40.44', 'meals_and_incidentals_cost': '0.00', 'reg_points_used': '0.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'Secondary Residence', 'date': '2020-05-16', 'departure': 'Ottawa', 'destination': 'Ottawa'}]}"
"Members – Detailed Travel Expenditures Report – Lobb, Ben – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/8e5292e5-892d-43fe-bc63-1fe502490db3/csv,2024-05-21 16:17:17.752674+00:00,travel,8e5292e5-892d-43fe-bc63-1fe502490db3,Members,Conservative,"Lobb, Ben",Huron—Bruce,2020,2,"{'claim_id': 'T0202796', 'transport_cost': '0.00', 'accommodation_cost': '1500.00', 'meals_and_incidentals_cost': '0.00', 'reg_points_used': '0.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'Secondary Residence', 'date': '2020-06-01', 'departure': 'Ottawa', 'destination': 'Ottawa'}]}"
"Members – Detailed Travel Expenditures Report – Lobb, Ben – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/8e5292e5-892d-43fe-bc63-1fe502490db3/csv,2024-05-21 16:17:17.752674+00:00,travel,8e5292e5-892d-43fe-bc63-1fe502490db3,Members,Conservative,"Lobb, Ben",Huron—Bruce,2020,2,"{'claim_id': 'T0204296', 'transport_cost': '0.00', 'accommodation_cost': '94.99', 'meals_and_incidentals_cost': '0.00', 'reg_points_used': '0.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'Secondary Residence', 'date': '2020-06-01', 'departure': 'Ottawa', 'destination': 'Ottawa'}]}"
"Members – Detailed Travel Expenditures Report – Lobb, Ben – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/8e5292e5-892d-43fe-bc63-1fe502490db3/csv,2024-05-21 16:17:17.752674+00:00,travel,8e5292e5-892d-43fe-bc63-1fe502490db3,Members,Conservative,"Lobb, Ben",Huron—Bruce,2020,2,"{'claim_id': 'T0204287', 'transport_cost': '0.00', 'accommodation_cost': '109.93', 'meals_and_incidentals_cost': '0.00', 'reg_points_used': '0.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'Secondary Residence', 'date': '2020-06-12', 'departure': 'Ottawa', 'destination': 'Ottawa'}]}"
"Members – Detailed Travel Expenditures Report – Lobb, Ben – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/8e5292e5-892d-43fe-bc63-1fe502490db3/csv,2024-05-21 16:17:17.752674+00:00,travel,8e5292e5-892d-43fe-bc63-1fe502490db3,Members,Conservative,"Lobb, Ben",Huron—Bruce,2020,2,"{'claim_id': 'T0204289', 'transport_cost': '0.00', 'accommodation_cost': '35.45', 'meals_and_incidentals_cost': '0.00', 'reg_points_used': '0.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'Secondary Residence', 'date': '2020-06-12', 'departure': 'Ottawa', 'destination': 'Ottawa'}]}"
"Members – Detailed Travel Expenditures Report – Lobb, Ben – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/8e5292e5-892d-43fe-bc63-1fe502490db3/csv,2024-05-21 16:17:17.752674+00:00,travel,8e5292e5-892d-43fe-bc63-1fe502490db3,Members,Conservative,"Lobb, Ben",Huron—Bruce,2020,2,"{'claim_id': 'T0202797', 'transport_cost': '638.64', 'accommodation_cost': '0.00', 'meals_and_incidentals_cost': '165.71', 'reg_points_used': '1.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To travel to/from constituency and Ottawa', 'date': '2020-06-16', 'departure': 'Point Clark', 'destination': 'Ottawa'}, {'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To travel to/from constituency and Ottawa', 'date': '2020-06-18', 'departure': 'Ottawa', 'destination': 'Point Clark'}]}"
"Members – Detailed Travel Expenditures Report – Lobb, Ben – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/8e5292e5-892d-43fe-bc63-1fe502490db3/csv,2024-05-21 16:17:17.752674+00:00,travel,8e5292e5-892d-43fe-bc63-1fe502490db3,Members,Conservative,"Lobb, Ben",Huron—Bruce,2020,2,"{'claim_id': 'T0204294', 'transport_cost': '0.00', 'accommodation_cost': '65.84', 'meals_and_incidentals_cost': '0.00', 'reg_points_used': '0.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'Secondary Residence', 'date': '2020-06-16', 'departure': 'Ottawa', 'destination': 'Ottawa'}]}"
"Members – Detailed Travel Expenditures Report – Lobb, Ben – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/8e5292e5-892d-43fe-bc63-1fe502490db3/csv,2024-05-21 16:17:17.752674+00:00,travel,8e5292e5-892d-43fe-bc63-1fe502490db3,Members,Conservative,"Lobb, Ben",Huron—Bruce,2020,2,"{'claim_id': 'T0204297', 'transport_cost': '0.00', 'accommodation_cost': '94.99', 'meals_and_incidentals_cost': '0.00', 'reg_points_used': '0.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'Secondary Residence', 'date': '2020-07-01', 'departure': 'Ottawa', 'destination': 'Ottawa'}]}"
"Members – Detailed Travel Expenditures Report – Lobb, Ben – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/8e5292e5-892d-43fe-bc63-1fe502490db3/csv,2024-05-21 16:17:17.752674+00:00,travel,8e5292e5-892d-43fe-bc63-1fe502490db3,Members,Conservative,"Lobb, Ben",Huron—Bruce,2020,2,"{'claim_id': 'T0203601', 'transport_cost': '0.00', 'accommodation_cost': '1550.00', 'meals_and_incidentals_cost': '0.00', 'reg_points_used': '0.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'Secondary Residence', 'date': '2020-07-01', 'departure': 'Ottawa', 'destination': 'Ottawa'}]}"
"Members – Detailed Travel Expenditures Report – Lobb, Ben – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/8e5292e5-892d-43fe-bc63-1fe502490db3/csv,2024-05-21 16:17:17.752674+00:00,travel,8e5292e5-892d-43fe-bc63-1fe502490db3,Members,Conservative,"Lobb, Ben",Huron—Bruce,2020,2,"{'claim_id': 'T0204421', 'transport_cost': '0.00', 'accommodation_cost': '1550.00', 'meals_and_incidentals_cost': '0.00', 'reg_points_used': '0.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'Secondary Residence', 'date': '2020-08-01', 'departure': 'Ottawa', 'destination': 'Ottawa'}]}"
"Members – Detailed Travel Expenditures Report – Lobb, Ben – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/8e5292e5-892d-43fe-bc63-1fe502490db3/csv,2024-05-21 16:17:17.752674+00:00,travel,8e5292e5-892d-43fe-bc63-1fe502490db3,Members,Conservative,"Lobb, Ben",Huron—Bruce,2020,2,"{'claim_id': 'T0204298', 'transport_cost': '0.00', 'accommodation_cost': '94.99', 'meals_and_incidentals_cost': '0.00', 'reg_points_used': '0.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'Secondary Residence', 'date': '2020-08-01', 'departure': 'Ottawa', 'destination': 'Ottawa'}]}"
"Members – Detailed Travel Expenditures Report – Lobb, Ben – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/8e5292e5-892d-43fe-bc63-1fe502490db3/csv,2024-05-21 16:17:17.752674+00:00,travel,8e5292e5-892d-43fe-bc63-1fe502490db3,Members,Conservative,"Lobb, Ben",Huron—Bruce,2020,2,"{'claim_id': 'T0204524', 'transport_cost': '614.68', 'accommodation_cost': '0.00', 'meals_and_incidentals_cost': '82.86', 'reg_points_used': '1.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To travel to/from constituency and Ottawa', 'date': '2020-08-23', 'departure': 'Point Clark', 'destination': 'Ottawa'}, {'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To travel to/from constituency and Ottawa', 'date': '2020-08-24', 'departure': 'Ottawa', 'destination': 'Point Clark'}]}"
"Members – Detailed Travel Expenditures Report – Lobb, Ben – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/8e5292e5-892d-43fe-bc63-1fe502490db3/csv,2024-05-21 16:17:17.752674+00:00,travel,8e5292e5-892d-43fe-bc63-1fe502490db3,Members,Conservative,"Lobb, Ben",Huron—Bruce,2020,2,"{'claim_id': 'T0204352', 'transport_cost': '604.60', 'accommodation_cost': '240.12', 'meals_and_incidentals_cost': '294.91', 'reg_points_used': '1.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Tucker, Jason', 'traveller_type': 'Employee', 'purpose_of_travel': 'To travel to/from constituency and Ottawa', 'date': '2020-08-27', 'departure': 'Ottawa', 'destination': 'Goderich'}, {'traveller_name': 'Tucker, Jason', 'traveller_type': 'Employee', 'purpose_of_travel': 'To travel to/from constituency and Ottawa', 'date': '2020-08-29', 'departure': 'Goderich', 'destination': 'Ottawa'}]}"
"Members – Detailed Travel Expenditures Report – Lobb, Ben – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/8e5292e5-892d-43fe-bc63-1fe502490db3/csv,2024-05-21 16:17:17.752674+00:00,travel,8e5292e5-892d-43fe-bc63-1fe502490db3,Members,Conservative,"Lobb, Ben",Huron—Bruce,2020,2,"{'claim_id': 'T0205282', 'transport_cost': '614.68', 'accommodation_cost': '0.00', 'meals_and_incidentals_cost': '165.71', 'reg_points_used': '1.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To travel to/from constituency and Ottawa', 'date': '2020-09-07', 'departure': 'Point Clark', 'destination': 'Ottawa'}, {'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To travel to/from constituency and Ottawa', 'date': '2020-09-11', 'departure': 'Ottawa', 'destination': 'Point Clark'}]}"
"Members – Detailed Travel Expenditures Report – Lobb, Ben – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/8e5292e5-892d-43fe-bc63-1fe502490db3/csv,2024-05-21 16:17:17.752674+00:00,travel,8e5292e5-892d-43fe-bc63-1fe502490db3,Members,Conservative,"Lobb, Ben",Huron—Bruce,2020,2,"{'claim_id': 'T0205268', 'transport_cost': '142.00', 'accommodation_cost': '561.86', 'meals_and_incidentals_cost': '0.00', 'reg_points_used': '0.0', 'special_points_used': '1.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To attend a regional or provincial caucus meeting', 'date': '2020-09-15', 'departure': 'Point Clark', 'destination': 'Alliston'}, {'traveller_name': 'Lobb, Ben', 'traveller_type': 'Member', 'purpose_of_travel': 'To attend a regional or provincial caucus meeting', 'date': '2020-09-17', 'departure': 'Alliston', 'destination': 'Point Clark'}]}"
"Members – Detailed Travel Expenditures Report – Lobb, Ben – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/travel/2021/2/8e5292e5-892d-43fe-bc63-1fe502490db3/csv,2024-05-21 16:17:17.752674+00:00,travel,8e5292e5-892d-43fe-bc63-1fe502490db3,Members,Conservative,"Lobb, Ben",Huron—Bruce,2020,2,"{'claim_id': 'T0205285', 'transport_cost': '614.68', 'accommodation_cost': '0.00', 'meals_and_incidentals_cost': '0.00', 'reg_points_used': '1.0', 'special_points_used': '0.0', 'USA_points_used': '0.0', 'travel_events': [{'traveller_name': '', 'traveller_type': 'Designated Traveller', 'purpose_of_travel': 'To unite the family with the Member', 'date': '2020-09-17', 'departure': 'Ottawa', 'destination': 'Point Clark'}, {'traveller_name': '', 'traveller_type': 'Designated Traveller', 'purpose_of_travel': 'To unite the family with the Member', 'date': '2020-09-20', 'departure': 'Point Clark', 'destination': 'Ottawa'}]}"
"Members – Detailed Contract Expenditures Report – Liepert, Ron – Q2 2021",https://www.ourcommons.ca/ProactiveDisclosure/en/members/contract/2021/2/079ce5d5-3a6a-44dd-a572-261fc7955e99/csv,2024-05-21 16:17:17.752674+00:00,contract,079ce5d5-3a6a-44dd-a572-261fc7955e99,Members,Conservative,"Liepert, Ron",Calgary Signal Hill,2020,2,"{'supplier': 'Rogers Wireless – Rogers sans-fil', 'description': 'Voice and Data Plan for Mobile Devices', 'date': '2020-06-01', 'total_cost': '165.54'}"
